,city,suburb,latitude,longitude,property_type,room_type,bedrooms,beds,price,minimum_nights,availability_30,availability_60,availability_90,number_of_reviews,review_scores_rating,cancellation_policy,calculated_host_listings_count,reviews_per_month,count
2000,Moreland,BRUNSWICK,-37.77315057,144.9607368,Townhouse,Private room,1.0,1.0,84,2,0,0,0,6,96.0,flexible,1,0.6,440
2001,Moreland,BRUNSWICK,-37.75901423,144.9668977,Townhouse,Shared room,1.0,1.0,30,7,0,0,0,3,93.0,flexible,1,0.24,440
2002,Moreland,BRUNSWICK,-37.76817151,144.963472,Apartment,Private room,1.0,1.0,50,4,0,0,0,13,98.0,flexible,1,1.01,440
2003,Moreland,BRUNSWICK,-37.77110343,144.9520263,Apartment,Entire home/apt,1.0,2.0,96,13,0,0,0,3,93.0,strict_14_with_grace_period,1,0.24,440
2004,Moreland,BRUNSWICK,-37.75815638,144.96848559999998,Guest suite,Entire home/apt,1.0,1.0,65,2,0,0,0,26,99.0,moderate,1,1.96,440
2005,Moreland,BRUNSWICK,-37.76794561,144.9663696,House,Private room,1.0,1.0,50,2,5,7,14,15,97.0,flexible,1,1.18,440
2006,Moreland,BRUNSWICK,-37.75697229,144.96688840000002,Apartment,Private room,1.0,2.0,55,1,14,44,64,46,99.0,moderate,4,3.52,440
2007,Moreland,BRUNSWICK,-37.77220168,144.96014269999998,Apartment,Entire home/apt,1.0,1.0,136,2,28,58,88,28,98.0,moderate,55,2.23,440
2008,Moreland,BRUNSWICK,-37.76889737,144.9625659,House,Private room,1.0,1.0,60,3,9,16,46,18,94.0,strict_14_with_grace_period,8,1.39,440
2009,Melbourne,BRUNSWICK,-37.77802379,144.95301619999998,Apartment,Entire home/apt,2.0,2.0,150,2,27,57,87,15,84.0,moderate,55,1.35,440
2010,Moreland,BRUNSWICK,-37.75489261,144.9542154,House,Entire home/apt,4.0,4.0,105,3,0,0,0,4,87.0,moderate,2,0.35,440
2011,Moreland,BRUNSWICK,-37.75713815,144.9620979,Bungalow,Entire home/apt,0.0,1.0,115,14,23,53,83,0,,flexible,2,,440
2012,Moreland,BRUNSWICK,-37.76302356,144.96309330000003,House,Private room,1.0,1.0,40,4,0,0,0,1,100.0,flexible,1,0.08,440
2013,Moreland,BRUNSWICK,-37.77500201,144.95622690000002,Apartment,Entire home/apt,2.0,1.0,84,2,7,7,7,8,80.0,strict_14_with_grace_period,1,0.65,440
2014,Moreland,BRUNSWICK,-37.76059759,144.9636174,Townhouse,Private room,1.0,1.0,53,4,2,32,33,7,100.0,moderate,9,0.56,440
2015,Moreland,BRUNSWICK,-37.77550678,144.9500632,Townhouse,Private room,1.0,1.0,105,1,0,0,0,5,96.0,strict_14_with_grace_period,1,0.42,440
2016,Moreland,BRUNSWICK,-37.76084695,144.96467859999998,Townhouse,Private room,1.0,1.0,46,4,0,28,39,3,93.0,moderate,9,0.29,440
