,Unnamed: 0,city,suburb,latitude,longitude,property_type,room_type,bedrooms,beds,price,minimum_nights,availability_30,availability_60,availability_90,number_of_reviews,review_scores_rating,cancellation_policy,calculated_host_listings_count,reviews_per_month,priceperbedroom,count,avgpricepersuburb
167,192,Yarra,ABBOTSFORD,-37.79822819,144.9958649,Apartment,Entire home/apt,1,2,89,2,2,2,2,12,100,moderate,1,2.22,89,208,85.77884615
168,195,Yarra,ABBOTSFORD,-37.80776026,144.9943722,Townhouse,Private room,1,1,89,1,16,21,51,13,100,flexible,2,2.39,89,208,85.77884615
169,197,Yarra,ABBOTSFORD,-37.81100176,145.0073676,Apartment,Entire home/apt,2,4,161,1,3,12,37,22,93,strict_14_with_grace_period,36,4.31,80.5,208,85.77884615
170,198,Yarra,ABBOTSFORD,-37.81197045,145.014789,Apartment,Entire home/apt,1,1,120,7,0,0,0,8,100,moderate,17,1.63,120,208,85.77884615
171,199,Yarra,ABBOTSFORD,-37.80818399,144.9938079,House,Private room,1,1,46,1,22,52,79,4,100,moderate,16,1.76,46,208,85.77884615
172,200,Yarra,ABBOTSFORD,-37.8000897,145.0014937,House,Entire home/apt,2,2,66,5,0,0,0,2,100,strict_14_with_grace_period,1,2,33,208,85.77884615
173,203,Yarra,ABBOTSFORD,-37.81075484,145.0094227,Serviced apartment,Entire home/apt,3,3,800,1,25,53,83,3,93,super_strict_30,6,0.71,266.6666667,208,85.77884615
174,205,Yarra,ABBOTSFORD,-37.81054673,145.0078509,Serviced apartment,Entire home/apt,2,2,800,1,29,59,89,1,100,super_strict_30,6,0.21,400,208,85.77884615
175,206,Yarra,ABBOTSFORD,-37.81019111,145.0087847,Serviced apartment,Entire home/apt,3,3,900,1,28,58,88,1,100,super_strict_30,6,0.22,300,208,85.77884615
176,207,Yarra,ABBOTSFORD,-37.81051155,145.0071307,Serviced apartment,Entire home/apt,2,2,500,1,24,54,83,3,100,super_strict_30,6,0.68,250,208,85.77884615
177,208,Yarra,ABBOTSFORD,-37.803199,144.9957332,House,Entire home/apt,2,3,289,2,29,59,89,3,93,flexible,1,0.64,144.5,208,85.77884615
178,209,Yarra,ABBOTSFORD,-37.80945133,144.994678,House,Private room,1,1,46,1,20,48,78,7,94,moderate,16,2.14,46,208,85.77884615
179,210,Yarra,ABBOTSFORD,-37.81031918,145.0066452,Apartment,Private room,1,2,50,3,0,3,33,3,87,moderate,1,1.58,50,208,85.77884615
180,211,Yarra,ABBOTSFORD,-37.81028664,145.0074388,Apartment,Entire home/apt,2,3,226,2,8,30,60,16,96,flexible,5,3.93,113,208,85.77884615
181,212,Yarra,ABBOTSFORD,-37.80118537,144.9966816,House,Entire home/apt,2,2,239,2,0,3,3,5,100,flexible,1,2.17,119.5,208,85.77884615
182,213,Yarra,ABBOTSFORD,-37.81133872,145.014707,Apartment,Entire home/apt,2,2,150,1,0,0,0,7,94,flexible,1,2.16,75,208,85.77884615
183,214,Yarra,ABBOTSFORD,-37.80025599,145.0012873,Apartment,Entire home/apt,2,2,150,2,0,4,34,1,100,strict_14_with_grace_period,1,0.49,75,208,85.77884615
184,215,Yarra,ABBOTSFORD,-37.80556275,144.9930309,House,Private room,1,1,48,2,15,22,22,2,100,strict_14_with_grace_period,3,0.76,48,208,85.77884615
185,216,Yarra,ABBOTSFORD,-37.81097098,145.0058792,Apartment,Private room,1,1,75,1,15,45,73,18,88,flexible,2,6,75,208,85.77884615
186,218,Yarra,ABBOTSFORD,-37.80832581,145.0000004,Loft,Entire home/apt,1,1,90,3,0,0,0,2,90,strict_14_with_grace_period,1,1.82,90,208,85.77884615
187,219,Yarra,ABBOTSFORD,-37.81091531,145.0136353,Apartment,Entire home/apt,1,2,130,4,0,0,0,3,100,moderate,1,1.43,130,208,85.77884615
188,221,Yarra,ABBOTSFORD,-37.80515792,144.9934392,Apartment,Entire home/apt,1,1,143,2,0,0,5,7,100,moderate,1,3.13,143,208,85.77884615
189,224,Yarra,ABBOTSFORD,-37.79979362,144.9943504,Apartment,Private room,1,3,58,1,18,48,78,2,70,flexible,1,2,58,208,85.77884615
190,225,Yarra,ABBOTSFORD,-37.80971953,145.0062033,Apartment,Private room,1,1,48,1,22,30,60,8,95,moderate,1,3,48,208,85.77884615
191,226,Yarra,ABBOTSFORD,-37.81051831,145.0058376,Apartment,Entire home/apt,2,2,151,2,5,31,61,5,96,strict_14_with_grace_period,12,3.41,75.5,208,85.77884615
192,227,Yarra,ABBOTSFORD,-37.81048047,145.0059073,Apartment,Entire home/apt,2,2,150,3,15,15,15,1,80,strict_14_with_grace_period,66,0.43,75,208,85.77884615
193,228,Yarra,ABBOTSFORD,-37.80910437,145.0006991,Apartment,Entire home/apt,1,2,120,1,0,6,21,4,100,flexible,1,1.76,120,208,85.77884615
194,229,Yarra,ABBOTSFORD,-37.81086275,145.0069763,Apartment,Private room,1,1,60,1,8,38,68,11,98,flexible,1,4.93,60,208,85.77884615
195,230,Yarra,ABBOTSFORD,-37.81098053,145.0142687,Apartment,Entire home/apt,1,1,96,3,12,42,72,1,80,flexible,10,1,96,208,85.77884615
196,234,Yarra,ABBOTSFORD,-37.80031925,144.9951607,House,Private room,2,2,145,1,30,60,90,2,100,flexible,3,1.71,72.5,208,85.77884615
197,235,Yarra,ABBOTSFORD,-37.80105699,144.9959488,Townhouse,Private room,1,1,145,1,30,60,90,3,93,flexible,3,1.29,145,208,85.77884615
198,237,Yarra,ABBOTSFORD,-37.81090557,145.0087968,Apartment,Private room,1,1,65,1,24,30,30,4,85,flexible,1,2.67,65,208,85.77884615
199,238,Yarra,ABBOTSFORD,-37.81153592,145.0125067,Apartment,Entire home/apt,1,1,96,2,8,30,46,1,100,strict_14_with_grace_period,1,1,96,208,85.77884615
200,242,Yarra,ABBOTSFORD,-37.81074938,145.0090848,Apartment,Entire home/apt,2,3,186,1,13,34,62,6,97,flexible,3,5.29,93,208,85.77884615
201,243,Yarra,ABBOTSFORD,-37.81088635,145.0129865,Apartment,Entire home/apt,2,3,190,1,19,32,32,6,93,strict_14_with_grace_period,38,4.39,95,208,85.77884615
202,245,Yarra,ABBOTSFORD,-37.81016753,145.0071955,Apartment,Entire home/apt,2,3,165,1,13,34,62,4,100,flexible,3,4,82.5,208,85.77884615
203,246,Yarra,ABBOTSFORD,-37.81087674,145.0128794,Condominium,Entire home/apt,1,1,100,1,5,5,5,1,100,flexible,1,1,100,208,85.77884615
204,247,Yarra,ABBOTSFORD,-37.8105027,145.0080512,Apartment,Entire home/apt,2,2,161,2,18,44,74,6,100,flexible,1,6,80.5,208,85.77884615
205,248,Yarra,ABBOTSFORD,-37.80005487,144.9950394,Apartment,Entire home/apt,1,1,130,3,12,31,61,2,100,flexible,1,2,130,208,85.77884615
206,250,Yarra,ABBOTSFORD,-37.8092131,145.0087073,Apartment,Entire home/apt,2,3,120,1,3,13,32,2,90,moderate,5,2,60,208,85.77884615
207,251,Yarra,ABBOTSFORD,-37.81008976,145.0074144,Apartment,Entire home/apt,2,4,140,1,12,18,23,2,90,strict_14_with_grace_period,36,2,70,208,85.77884615
208,258,Moonee Valley,ABERFELDIE,-37.75495069,144.895194,House,Private room,1,1,75,1,0,4,34,5,88,flexible,2,0.58,75,3,62.33333333
209,259,Moonee Valley,ABERFELDIE,-37.75464118,144.9007072,Apartment,Private room,1,1,37,2,21,51,81,2,100,moderate,1,0.16,37,3,62.33333333
210,261,Moonee Valley,ABERFELDIE,-37.75620249,144.8968209,Bed and breakfast,Private room,1,1,75,1,29,59,89,3,100,flexible,2,3,75,3,62.33333333
211,262,Moonee Valley,AIRPORT WEST,-37.72874219,144.8810078,Apartment,Entire home/apt,2,3,109,4,18,48,78,47,91,strict_14_with_grace_period,1,1.17,54.5,19,63.99122807
212,263,Moonee Valley,AIRPORT WEST,-37.71736852,144.8869755,House,Private room,1,1,65,1,24,54,84,27,99,strict_14_with_grace_period,3,1,65,19,63.99122807
213,264,Moonee Valley,AIRPORT WEST,-37.71717382,144.88757,House,Private room,1,1,65,2,24,54,84,34,98,strict_14_with_grace_period,3,1.28,65,19,63.99122807
214,265,Moonee Valley,AIRPORT WEST,-37.72746495,144.883021,House,Private room,1,1,65,5,10,10,10,67,99,moderate,1,2.85,65,19,63.99122807
215,266,Moonee Valley,AIRPORT WEST,-37.7281244,144.8816397,House,Entire home/apt,3,4,109,1,13,36,54,72,99,strict_14_with_grace_period,1,3.34,36.33333333,19,63.99122807
216,267,Moonee Valley,AIRPORT WEST,-37.71897399,144.8856775,House,Private room,1,1,80,2,19,49,79,10,96,strict_14_with_grace_period,3,0.91,80,19,63.99122807
217,270,Moonee Valley,AIRPORT WEST,-37.72799726,144.8749303,House,Private room,3,3,264,1,10,21,35,27,87,flexible,1,2.72,88,19,63.99122807
218,271,Moonee Valley,AIRPORT WEST,-37.72547276,144.8852573,House,Entire home/apt,3,6,129,2,13,27,27,15,97,strict_14_with_grace_period,4,1.62,43,19,63.99122807
219,272,Moonee Valley,AIRPORT WEST,-37.72682346,144.8813581,House,Entire home/apt,2,3,100,3,12,42,72,10,92,moderate,4,1.16,50,19,63.99122807
220,273,Moonee Valley,AIRPORT WEST,-37.72190157,144.8843096,House,Private room,1,1,37,1,19,46,76,30,94,moderate,2,4.11,37,19,63.99122807
221,274,Moonee Valley,AIRPORT WEST,-37.72651715,144.8881814,Townhouse,Private room,1,1,58,1,0,0,0,14,90,moderate,1,1.94,58,19,63.99122807
222,275,Moonee Valley,AIRPORT WEST,-37.72644053,144.8851899,Bungalow,Private room,1,1,50,1,0,4,34,1,100,flexible,1,0.26,50,19,63.99122807
223,276,Moonee Valley,AIRPORT WEST,-37.72378554,144.8779948,Townhouse,Private room,1,1,30,1,3,33,63,5,96,moderate,1,0.88,30,19,63.99122807
224,277,Moonee Valley,AIRPORT WEST,-37.72649906,144.8841567,House,Private room,1,1,50,2,19,48,64,9,100,flexible,1,3.03,50,19,63.99122807
225,278,Moonee Valley,AIRPORT WEST,-37.72901036,144.8782126,House,Private room,1,2,60,1,0,0,0,1,100,flexible,1,0.39,60,19,63.99122807
226,279,Moonee Valley,AIRPORT WEST,-37.72123717,144.8850137,Apartment,Entire home/apt,2,2,100,1,4,22,52,16,96,flexible,1,6.08,50,19,63.99122807
227,280,Moonee Valley,AIRPORT WEST,-37.72702511,144.8884641,Condominium,Private room,1,1,140,2,11,11,17,9,100,flexible,2,3.46,140,19,63.99122807
228,281,Moonee Valley,AIRPORT WEST,-37.72222184,144.8858939,House,Private room,1,1,46,1,21,48,78,4,85,moderate,2,2.67,46,19,63.99122807
229,283,Moonee Valley,AIRPORT WEST,-37.72571634,144.8869011,Apartment,Private room,1,1,148,1,0,0,0,2,100,flexible,2,2,148,19,63.99122807
230,285,Port Phillip,ALBERT PARK,-37.84505683,144.9570998,House,Private room,1,1,91,2,23,31,61,127,93,moderate,1,1.47,91,53,121.9481132
231,286,Port Phillip,ALBERT PARK,-37.84261347,144.9570652,House,Entire home/apt,1,2,140,2,3,4,4,113,97,strict_14_with_grace_period,1,1.97,140,53,121.9481132
232,287,Port Phillip,ALBERT PARK,-37.83836718,144.9570423,Townhouse,Entire home/apt,4,6,498,2,0,0,0,16,92,strict_14_with_grace_period,1,0.33,124.5,53,121.9481132
233,288,Port Phillip,ALBERT PARK,-37.8428809,144.9583917,House,Entire home/apt,3,1,500,7,0,0,0,1,100,moderate,1,0.02,166.6666667,53,121.9481132
234,289,Port Phillip,ALBERT PARK,-37.84366326,144.9593188,House,Entire home/apt,2,2,226,3,1,15,23,23,100,strict_14_with_grace_period,1,0.7,113,53,121.9481132
235,292,Port Phillip,ALBERT PARK,-37.84710864,144.9527543,Apartment,Private room,1,1,109,1,17,47,77,57,94,flexible,1,1.26,109,53,121.9481132
236,293,Port Phillip,ALBERT PARK,-37.84751565,144.9538977,House,Entire home/apt,4,5,400,2,7,34,64,20,99,moderate,1,0.44,100,53,121.9481132
237,294,Port Phillip,ALBERT PARK,-37.84053913,144.9560808,House,Entire home/apt,1,1,109,2,0,4,34,77,97,strict_14_with_grace_period,1,1.81,109,53,121.9481132
238,295,Port Phillip,ALBERT PARK,-37.84842169,144.948912,Apartment,Entire home/apt,1,1,118,1,2,14,21,55,90,moderate,1,1.33,118,53,121.9481132
239,296,Port Phillip,ALBERT PARK,-37.84456685,144.9494871,Apartment,Entire home/apt,2,2,295,4,8,21,51,38,100,moderate,1,1.07,147.5,53,121.9481132
240,297,Port Phillip,ALBERT PARK,-37.84691954,144.9489267,Apartment,Entire home/apt,1,1,199,3,12,12,12,19,96,flexible,1,0.52,199,53,121.9481132
241,299,Port Phillip,ALBERT PARK,-37.83986353,144.954823,House,Private room,1,3,100,1,26,56,86,8,70,flexible,1,0.21,100,53,121.9481132
242,300,Port Phillip,ALBERT PARK,-37.84797481,144.9502088,Apartment,Entire home/apt,1,1,80,2,0,0,0,4,95,flexible,1,0.1,80,53,121.9481132
243,302,Port Phillip,ALBERT PARK,-37.84716109,144.9522769,House,Entire home/apt,2,2,202,2,9,31,31,14,99,strict_14_with_grace_period,1,0.37,101,53,121.9481132
244,303,Port Phillip,ALBERT PARK,-37.84485099,144.9534644,House,Private room,1,1,73,2,29,59,89,28,99,strict_14_with_grace_period,1,0.8,73,53,121.9481132
245,305,Port Phillip,ALBERT PARK,-37.84391653,144.958555,House,Entire home/apt,1,1,109,2,6,6,7,97,98,strict_14_with_grace_period,1,2.72,109,53,121.9481132
246,306,Port Phillip,ALBERT PARK,-37.84242158,144.950539,House,Private room,1,1,100,1,30,60,90,15,82,flexible,1,0.45,100,53,121.9481132
247,307,Port Phillip,ALBERT PARK,-37.84544619,144.9550025,Apartment,Entire home/apt,1,1,145,1,18,27,57,27,96,moderate,1,0.86,145,53,121.9481132
248,308,Port Phillip,ALBERT PARK,-37.84442632,144.9513078,House,Entire home/apt,4,4,450,2,5,31,31,3,100,strict_14_with_grace_period,1,0.09,112.5,53,121.9481132
249,309,Port Phillip,ALBERT PARK,-37.84671626,144.952817,House,Private room,1,1,150,1,27,57,87,7,94,flexible,1,1.37,150,53,121.9481132
250,310,Port Phillip,ALBERT PARK,-37.84908277,144.9515163,Apartment,Entire home/apt,1,1,295,2,30,60,90,23,96,moderate,1,0.77,295,53,121.9481132
251,311,Port Phillip,ALBERT PARK,-37.84433714,144.9598332,House,Entire home/apt,4,6,475,3,0,0,0,5,100,strict_14_with_grace_period,1,0.17,118.75,53,121.9481132
252,312,Port Phillip,ALBERT PARK,-37.84652932,144.9493913,Apartment,Entire home/apt,1,2,109,13,0,26,56,10,98,strict_14_with_grace_period,4,0.34,109,53,121.9481132
253,313,Port Phillip,ALBERT PARK,-37.84430598,144.9591466,Loft,Entire home/apt,1,1,148,2,17,47,77,6,100,moderate,1,0.23,148,53,121.9481132
254,314,Port Phillip,ALBERT PARK,-37.84062145,144.9561028,Apartment,Entire home/apt,1,1,89,1,11,37,48,106,95,strict_14_with_grace_period,1,4.01,89,53,121.9481132
255,315,Port Phillip,ALBERT PARK,-37.84093783,144.9571813,Townhouse,Entire home/apt,1,2,133,2,4,12,12,40,99,moderate,1,1.58,133,53,121.9481132
256,316,Port Phillip,ALBERT PARK,-37.84239424,144.9514298,Apartment,Entire home/apt,1,2,96,1,11,32,62,77,96,moderate,1,3.21,96,53,121.9481132
257,317,Port Phillip,ALBERT PARK,-37.84305867,144.9571062,House,Entire home/apt,3,3,295,3,3,16,25,39,99,moderate,5,1.84,98.33333333,53,121.9481132
258,318,Port Phillip,ALBERT PARK,-37.84364294,144.9495791,Guest suite,Entire home/apt,1,1,150,1,2,6,19,179,99,moderate,1,8.15,150,53,121.9481132
259,319,Port Phillip,ALBERT PARK,-37.84360889,144.9552151,House,Entire home/apt,3,3,295,2,4,22,45,27,98,flexible,1,1.15,98.33333333,53,121.9481132
260,320,Port Phillip,ALBERT PARK,-37.84497641,144.9568069,House,Entire home/apt,2,2,260,2,22,52,82,15,94,flexible,2,0.62,130,53,121.9481132
261,322,Port Phillip,ALBERT PARK,-37.84975693,144.9542965,Apartment,Entire home/apt,1,1,115,2,0,0,0,19,100,moderate,1,0.79,115,53,121.9481132
262,324,Port Phillip,ALBERT PARK,-37.84679492,144.9542993,House,Entire home/apt,3,3,450,4,0,0,0,2,100,moderate,1,0.12,150,53,121.9481132
263,325,Port Phillip,ALBERT PARK,-37.84409031,144.9537775,Townhouse,Entire home/apt,2,2,199,2,6,13,23,7,97,moderate,1,0.39,99.5,53,121.9481132
264,326,Port Phillip,ALBERT PARK,-37.84158256,144.9505757,Apartment,Private room,1,1,69,299,0,0,0,6,96,strict_14_with_grace_period,1,0.29,69,53,121.9481132
265,327,Port Phillip,ALBERT PARK,-37.84478681,144.9473416,House,Entire home/apt,3,4,350,3,0,0,0,8,100,strict_14_with_grace_period,1,0.39,116.6666667,53,121.9481132
266,328,Port Phillip,ALBERT PARK,-37.84455999,144.9508992,Townhouse,Entire home/apt,4,5,750,2,1,1,13,2,100,strict_14_with_grace_period,1,0.23,187.5,53,121.9481132
267,329,Port Phillip,ALBERT PARK,-37.84748549,144.9562565,Guesthouse,Entire home/apt,1,1,199,2,0,0,0,1,100,flexible,1,0.05,199,53,121.9481132
268,331,Port Phillip,ALBERT PARK,-37.83850264,144.9554221,House,Private room,1,1,84,1,0,0,0,10,98,flexible,1,0.48,84,53,121.9481132
269,332,Port Phillip,ALBERT PARK,-37.84006849,144.9573375,Loft,Entire home/apt,1,1,145,2,1,8,11,39,97,moderate,1,2.7,145,53,121.9481132
270,333,Port Phillip,ALBERT PARK,-37.84008135,144.9579242,House,Entire home/apt,2,3,120,10,9,31,31,2,100,flexible,1,0.15,60,53,121.9481132
271,334,Port Phillip,ALBERT PARK,-37.83900504,144.9556921,Guesthouse,Entire home/apt,1,1,155,2,6,23,41,22,98,moderate,1,1.62,155,53,121.9481132
272,335,Port Phillip,ALBERT PARK,-37.84387938,144.9508693,House,Entire home/apt,1,1,75,2,29,59,89,3,100,flexible,1,0.22,75,53,121.9481132
273,337,Port Phillip,ALBERT PARK,-37.83742382,144.9541341,Apartment,Entire home/apt,1,1,199,2,30,60,90,3,93,moderate,1,0.28,199,53,121.9481132
274,338,Port Phillip,ALBERT PARK,-37.84866599,144.956154,House,Entire home/apt,2,3,100,5,5,7,32,4,100,flexible,1,2.5,50,53,121.9481132
275,340,Port Phillip,ALBERT PARK,-37.84854518,144.9508396,House,Entire home/apt,3,3,586,3,15,18,22,19,99,flexible,1,1.51,195.3333333,53,121.9481132
276,341,Port Phillip,ALBERT PARK,-37.84431242,144.959251,House,Entire home/apt,2,2,143,2,0,0,0,42,98,flexible,1,4.09,71.5,53,121.9481132
277,342,Port Phillip,ALBERT PARK,-37.84557499,144.9560397,House,Entire home/apt,3,5,251,2,0,0,0,20,100,strict_14_with_grace_period,42,2.31,83.66666667,53,121.9481132
278,344,Port Phillip,ALBERT PARK,-37.84425776,144.9472119,House,Private room,2,2,400,1,5,35,65,2,100,flexible,1,0.23,200,53,121.9481132
279,345,Port Phillip,ALBERT PARK,-37.84823251,144.9491375,Apartment,Entire home/apt,2,2,249,2,21,51,81,1,60,flexible,1,0.12,124.5,53,121.9481132
280,346,Port Phillip,ALBERT PARK,-37.84221744,144.9486569,House,Private room,2,1,100,1,30,60,90,3,100,flexible,1,0.34,50,53,121.9481132
281,347,Port Phillip,ALBERT PARK,-37.84291527,144.949488,House,Entire home/apt,1,2,50,1,0,0,0,4,87,flexible,1,0.5,50,53,121.9481132
282,349,Port Phillip,ALBERT PARK,-37.84760867,144.9505852,Apartment,Entire home/apt,1,1,130,1,0,0,0,9,96,strict_14_with_grace_period,1,2.14,130,53,121.9481132
283,356,Brimbank,ALBION,-37.7765734,144.8162596,House,Private room,1,2,30,2,0,0,0,17,87,flexible,1,1.81,30,2,30
284,358,Brimbank,ALBION,-37.7818706,144.8254318,House,Private room,1,1,30,3,10,36,36,3,73,strict_14_with_grace_period,1,0.59,30,2,30
285,359,Darebin,ALPHINGTON,-37.77716048,145.0202641,Villa,Entire home/apt,3,3,300,2,27,57,87,10,94,strict_14_with_grace_period,3,0.14,100,31,69.99462366
286,360,Darebin,ALPHINGTON,-37.77772661,145.0279635,House,Private room,1,1,62,1,14,39,67,82,95,moderate,3,1.2,62,31,69.99462366
287,361,Darebin,ALPHINGTON,-37.77768566,145.0280663,House,Private room,1,1,62,2,14,39,67,40,96,moderate,3,0.66,62,31,69.99462366
288,362,Yarra,ALPHINGTON,-37.78359371,145.0242396,Villa,Private room,1,1,75,2,30,60,90,2,90,strict_14_with_grace_period,3,0.04,75,31,69.99462366
289,363,Yarra,ALPHINGTON,-37.78318524,145.0244196,Apartment,Entire home/apt,2,3,180,1,1,1,1,41,82,flexible,2,0.75,90,31,69.99462366
290,364,Yarra,ALPHINGTON,-37.78179112,145.0262347,Townhouse,Entire home/apt,2,3,180,5,4,34,64,62,82,flexible,2,1.18,90,31,69.99462366
291,365,Darebin,ALPHINGTON,-37.78163337,145.0239735,House,Private room,1,1,100,2,30,60,90,6,97,strict_14_with_grace_period,3,0.11,100,31,69.99462366
292,366,Yarra,ALPHINGTON,-37.78368327,145.0224441,House,Private room,1,1,80,1,29,59,89,1,80,flexible,1,0.03,80,31,69.99462366
293,367,Darebin,ALPHINGTON,-37.77358508,145.0311632,Apartment,Entire home/apt,1,1,136,2,12,42,66,51,100,moderate,1,1.3,136,31,69.99462366
294,368,Darebin,ALPHINGTON,-37.77724247,145.028413,Guesthouse,Entire home/apt,1,1,125,2,22,52,82,34,98,strict_14_with_grace_period,1,0.92,125,31,69.99462366
295,369,Darebin,ALPHINGTON,-37.7791337,145.0311699,Townhouse,Private room,1,2,47,2,15,32,61,68,95,moderate,1,1.9,47,31,69.99462366
296,370,Darebin,ALPHINGTON,-37.77926761,145.0308408,Bungalow,Private room,1,1,50,1,0,0,0,13,94,moderate,1,0.39,50,31,69.99462366
297,371,Darebin,ALPHINGTON,-37.77856233,145.0321239,Townhouse,Private room,1,1,50,1,5,34,64,20,98,flexible,1,0.69,50,31,69.99462366
298,373,Darebin,ALPHINGTON,-37.7785081,145.0273943,Bungalow,Entire home/apt,1,1,90,2,6,7,17,32,98,moderate,1,1.09,90,31,69.99462366
299,374,Yarra,ALPHINGTON,-37.78308208,145.0216554,House,Private room,1,1,46,2,2,14,39,120,98,flexible,3,4.33,46,31,69.99462366
300,375,Yarra,ALPHINGTON,-37.78458986,145.0225163,Apartment,Private room,1,1,50,50,30,60,90,17,89,moderate,1,0.66,50,31,69.99462366
301,376,Darebin,ALPHINGTON,-37.78066653,145.0239134,Townhouse,Private room,1,1,50,1,0,0,0,10,94,moderate,1,0.43,50,31,69.99462366
302,377,Darebin,ALPHINGTON,-37.7764545,145.0263847,House,Entire home/apt,3,3,130,4,0,0,11,16,98,moderate,3,0.93,43.33333333,31,69.99462366
303,378,Yarra,ALPHINGTON,-37.78260977,145.033748,Apartment,Private room,1,1,39,1,0,0,0,5,100,moderate,1,0.28,39,31,69.99462366
304,379,Darebin,ALPHINGTON,-37.77879164,145.0336099,Apartment,Entire home/apt,1,1,97,2,0,0,0,1,100,strict_14_with_grace_period,1,0.06,97,31,69.99462366
305,380,Yarra,ALPHINGTON,-37.78541479,145.0301384,Apartment,Entire home/apt,2,2,120,2,0,0,0,1,100,moderate,1,0.06,60,31,69.99462366
306,381,Darebin,ALPHINGTON,-37.78257485,145.0208186,House,Private room,1,1,60,2,0,12,31,67,99,flexible,3,4.2,60,31,69.99462366
307,382,Yarra,ALPHINGTON,-37.78328154,145.0223728,House,Private room,1,1,50,2,6,18,24,36,98,flexible,3,2.13,50,31,69.99462366
308,383,Yarra,ALPHINGTON,-37.78383513,145.0257626,Townhouse,Entire home/apt,2,3,155,2,1,4,9,33,91,strict_14_with_grace_period,2,2.29,77.5,31,69.99462366
309,384,Darebin,ALPHINGTON,-37.77063651,145.0321426,Apartment,Entire home/apt,1,1,78,2,9,26,56,34,98,strict_14_with_grace_period,1,2.28,78,31,69.99462366
310,385,Yarra,ALPHINGTON,-37.78114205,145.0342751,Guesthouse,Entire home/apt,1,1,66,1,6,13,13,29,99,moderate,1,2.56,66,31,69.99462366
311,386,Darebin,ALPHINGTON,-37.77225946,145.0266384,House,Private room,1,1,54,1,0,0,0,6,88,strict_14_with_grace_period,1,0.51,54,31,69.99462366
312,388,Darebin,ALPHINGTON,-37.7748017,145.0311498,House,Private room,1,1,96,2,0,0,0,2,80,moderate,1,0.23,96,31,69.99462366
313,389,Yarra,ALPHINGTON,-37.7852728,145.0220203,House,Private room,1,1,60,2,0,4,34,20,95,moderate,1,2.03,60,31,69.99462366
314,390,Darebin,ALPHINGTON,-37.77546687,145.0294558,House,Private room,1,1,46,1,29,59,89,6,87,flexible,1,0.68,46,31,69.99462366
315,391,Yarra,ALPHINGTON,-37.78427301,145.0331051,Townhouse,Private room,1,1,40,14,10,16,16,1,100,flexible,1,0.2,40,31,69.99462366
316,396,Hobsons Bay,ALTONA,-37.8713455,144.8125762,House,Private room,1,1,46,2,1,3,33,82,99,flexible,2,2.77,46,26,64.83653846
317,397,Hobsons Bay,ALTONA,-37.86938688,144.8184531,Apartment,Entire home/apt,2,2,161,3,0,8,38,15,87,strict_14_with_grace_period,1,0.24,80.5,26,64.83653846
318,398,Hobsons Bay,ALTONA,-37.87044574,144.8235877,Townhouse,Entire home/apt,2,2,138,3,10,10,10,66,97,strict_14_with_grace_period,2,1.13,69,26,64.83653846
319,399,Hobsons Bay,ALTONA,-37.86645676,144.8176166,House,Private room,1,1,40,1,0,4,34,64,93,moderate,2,1.54,40,26,64.83653846
320,400,Hobsons Bay,ALTONA,-37.86954019,144.8275034,Bungalow,Entire home/apt,1,1,84,6,27,57,87,13,91,flexible,1,0.34,84,26,64.83653846
