,city,suburb,latitude,longitude,property_type,room_type,bedrooms,beds,price,minimum_nights,availability_30,availability_60,availability_90,number_of_reviews,review_scores_rating,cancellation_policy,calculated_host_listings_count,reviews_per_month,priceperbedroom,count,avgpricepersuburb
15649,Port Phillip,ST KILDA,-37.87189364,144.9838217,Apartment,Entire home/apt,2,3,145,3,14,32,52,99,91,strict_14_with_grace_period,1,1.96,72.5,185,99.82027027
15650,Port Phillip,ST KILDA,-37.86164435,144.9903136,Apartment,Private room,1,1,120,1,0,0,0,1,100,moderate,1,0.02,120.0,185,99.82027027
15651,Port Phillip,ST KILDA,-37.86100863,144.9791138,Apartment,Entire home/apt,1,2,119,1,0,0,0,91,94,strict_14_with_grace_period,1,1.8,119.0,185,99.82027027
15652,Port Phillip,ST KILDA,-37.86560085,144.9764564,Apartment,Entire home/apt,1,1,96,4,3,30,60,36,95,strict_14_with_grace_period,1,0.72,96.0,185,99.82027027
15653,Port Phillip,ST KILDA,-37.87092456,144.9833062,Apartment,Entire home/apt,2,3,98,3,0,6,36,120,92,strict_14_with_grace_period,1,2.41,49.0,185,99.82027027
15654,Port Phillip,ST KILDA,-37.85775466,144.98059569999998,Apartment,Entire home/apt,1,1,89,2,13,23,32,130,97,strict_14_with_grace_period,67,2.64,89.0,185,99.82027027
15655,Port Phillip,ST KILDA,-37.86312415,144.97333490000003,Apartment,Entire home/apt,1,1,83,4,5,10,10,113,93,moderate,4,2.32,83.0,185,99.82027027
15656,Port Phillip,ST KILDA,-37.85966793,144.979108,Apartment,Entire home/apt,2,2,100,2,10,36,51,158,95,strict_14_with_grace_period,67,3.24,50.0,185,99.82027027
15657,Port Phillip,ST KILDA,-37.87021627,144.9777338,Apartment,Entire home/apt,1,1,69,2,0,0,0,12,80,strict_14_with_grace_period,2,0.26,69.0,185,99.82027027
15658,Port Phillip,ST KILDA,-37.859549799999996,144.9887857,Apartment,Private room,1,1,43,3,0,0,0,2,80,strict_14_with_grace_period,1,0.09,43.0,185,99.82027027
15659,Port Phillip,ST KILDA,-37.86852354,144.9814143,Apartment,Entire home/apt,1,1,125,2,14,33,60,118,94,moderate,2,2.45,125.0,185,99.82027027
15660,Port Phillip,ST KILDA,-37.87257601,144.9767146,Apartment,Entire home/apt,2,2,161,2,1,7,15,184,96,strict_14_with_grace_period,1,3.83,80.5,185,99.82027027
15661,Port Phillip,ST KILDA,-37.85754832,144.9880479,Apartment,Private room,1,1,50,1,0,0,0,5,92,flexible,1,0.1,50.0,185,99.82027027
15662,Port Phillip,ST KILDA,-37.86793607,144.9793122,Apartment,Entire home/apt,1,1,115,2,3,33,63,62,98,strict_14_with_grace_period,27,1.3,115.0,185,99.82027027
15663,Port Phillip,ST KILDA,-37.8635135,144.9771944,Apartment,Private room,1,2,84,2,0,0,0,1,80,flexible,1,0.02,84.0,185,99.82027027
15664,Port Phillip,ST KILDA,-37.86561291,144.9834614,House,Private room,1,1,73,2,28,58,88,70,95,strict_14_with_grace_period,1,1.46,73.0,185,99.82027027
15665,Port Phillip,ST KILDA,-37.86871305,144.9773341,Condominium,Entire home/apt,1,2,115,3,6,10,35,79,94,strict_14_with_grace_period,1,1.67,115.0,185,99.82027027
15666,Port Phillip,ST KILDA,-37.863161100000006,144.9771198,Apartment,Entire home/apt,1,1,195,3,15,33,51,120,99,strict_14_with_grace_period,1,2.55,195.0,185,99.82027027
15667,Port Phillip,ST KILDA,-37.86285978,144.98003889999998,Condominium,Entire home/apt,1,1,89,1,0,0,7,81,94,flexible,1,1.76,89.0,185,99.82027027
15668,Port Phillip,ST KILDA,-37.87055829,144.9820532,Apartment,Entire home/apt,3,4,203,3,5,5,14,76,97,strict_14_with_grace_period,1,1.67,67.66666667,185,99.82027027
15669,Port Phillip,ST KILDA,-37.86998526,144.98135,House,Private room,1,1,71,1,0,0,18,45,97,strict_14_with_grace_period,1,0.98,71.0,185,99.82027027
15670,Port Phillip,ST KILDA,-37.86629621,144.97794050000002,Apartment,Entire home/apt,1,1,127,5,28,58,88,14,97,strict_14_with_grace_period,21,0.53,127.0,185,99.82027027
15671,Port Phillip,ST KILDA,-37.86112857,144.97744450000002,Apartment,Entire home/apt,1,2,100,2,8,22,40,147,90,strict_14_with_grace_period,1,3.24,100.0,185,99.82027027
15672,Port Phillip,ST KILDA,-37.85827203,144.9821918,Cottage,Entire home/apt,1,2,150,4,2,16,16,29,100,strict_14_with_grace_period,1,0.67,150.0,185,99.82027027
15673,Port Phillip,ST KILDA,-37.86312191,144.9797373,Apartment,Entire home/apt,2,4,145,5,0,22,52,18,98,strict_14_with_grace_period,21,0.69,72.5,185,99.82027027
15674,Port Phillip,ST KILDA,-37.86208402,144.9733478,Apartment,Entire home/apt,1,1,91,5,13,31,61,15,91,strict_14_with_grace_period,21,0.37,91.0,185,99.82027027
15675,Port Phillip,ST KILDA,-37.86202781,144.9753585,Apartment,Entire home/apt,1,1,91,5,1,31,61,12,93,strict_14_with_grace_period,21,0.43,91.0,185,99.82027027
15676,Port Phillip,ST KILDA,-37.87082142,144.977758,Apartment,Entire home/apt,1,1,112,5,2,25,55,3,93,strict_14_with_grace_period,21,0.27,112.0,185,99.82027027
15677,Port Phillip,ST KILDA,-37.86161705,144.9802041,Apartment,Entire home/apt,1,1,114,5,25,55,85,8,93,strict_14_with_grace_period,21,0.19,114.0,185,99.82027027
15678,Port Phillip,ST KILDA,-37.86490864,144.9761604,Apartment,Entire home/apt,1,1,127,5,14,44,74,6,90,strict_14_with_grace_period,21,0.22,127.0,185,99.82027027
15679,Port Phillip,ST KILDA,-37.86490025,144.9751004,Apartment,Entire home/apt,1,1,123,5,20,50,80,15,93,strict_14_with_grace_period,21,0.44,123.0,185,99.82027027
15680,Port Phillip,ST KILDA,-37.86335459,144.97508,Apartment,Entire home/apt,1,1,123,5,16,32,62,17,89,strict_14_with_grace_period,21,0.58,123.0,185,99.82027027
15681,Port Phillip,ST KILDA,-37.86373774,144.98147980000002,Apartment,Entire home/apt,1,1,84,5,9,22,52,12,87,strict_14_with_grace_period,21,0.33,84.0,185,99.82027027
15682,Port Phillip,ST KILDA,-37.86170103,144.9749355,Apartment,Entire home/apt,1,1,130,5,16,46,75,7,91,strict_14_with_grace_period,21,0.36,130.0,185,99.82027027
15683,Port Phillip,ST KILDA,-37.87026856,144.97818909999998,Apartment,Entire home/apt,1,1,130,5,13,43,73,8,98,strict_14_with_grace_period,21,0.31,130.0,185,99.82027027
15684,Port Phillip,ST KILDA,-37.87124577,144.97707590000002,Apartment,Entire home/apt,2,3,156,5,9,32,61,11,90,strict_14_with_grace_period,21,0.37,78.0,185,99.82027027
15685,Port Phillip,ST KILDA,-37.86396919,144.9747611,Apartment,Entire home/apt,2,3,156,5,16,46,76,15,87,strict_14_with_grace_period,21,0.49,78.0,185,99.82027027
15686,Port Phillip,ST KILDA,-37.87021565,144.9802895,Apartment,Entire home/apt,2,3,166,5,14,29,47,11,96,strict_14_with_grace_period,21,0.27,83.0,185,99.82027027
15687,Port Phillip,ST KILDA,-37.8598901,144.978283,Apartment,Entire home/apt,2,3,183,5,4,26,56,12,95,strict_14_with_grace_period,21,0.29,91.5,185,99.82027027
15688,Port Phillip,ST KILDA,-37.87007201,144.980415,Apartment,Entire home/apt,2,3,174,5,0,0,0,6,90,strict_14_with_grace_period,21,0.37,87.0,185,99.82027027
15689,Port Phillip,ST KILDA,-37.86975138,144.978685,Apartment,Entire home/apt,2,3,183,5,5,22,49,19,89,strict_14_with_grace_period,21,0.46,91.5,185,99.82027027
15690,Port Phillip,ST KILDA,-37.86451993,144.9883865,Apartment,Entire home/apt,1,1,75,3,9,14,25,4,80,strict_14_with_grace_period,1,0.09,75.0,185,99.82027027
15691,Port Phillip,ST KILDA,-37.86472013,144.97687119999998,Apartment,Entire home/apt,2,3,138,3,2,3,4,126,97,strict_14_with_grace_period,2,2.89,69.0,185,99.82027027
15692,Port Phillip,ST KILDA,-37.86676785,144.9742887,Apartment,Entire home/apt,2,3,184,4,4,8,12,52,98,strict_14_with_grace_period,1,1.26,92.0,185,99.82027027
15693,Port Phillip,ST KILDA,-37.86524025,144.9888215,Apartment,Private room,1,1,71,365,29,59,89,11,96,strict_14_with_grace_period,2,0.26,71.0,185,99.82027027
15694,Port Phillip,ST KILDA,-37.86957534,144.9773325,Apartment,Entire home/apt,3,4,440,2,14,44,74,39,93,strict_14_with_grace_period,1,0.9,146.66666669999998,185,99.82027027
15695,Port Phillip,ST KILDA,-37.86496276,144.98353669999997,Apartment,Private room,1,1,65,3,1,8,38,62,97,moderate,1,1.97,65.0,185,99.82027027
15696,Port Phillip,ST KILDA,-37.8607917,144.9772029,Apartment,Entire home/apt,2,2,150,1,0,0,0,2,90,flexible,1,0.05,75.0,185,99.82027027
15697,Port Phillip,ST KILDA,-37.86820472,144.9862778,Apartment,Entire home/apt,1,1,120,2,10,19,19,12,98,moderate,1,0.29,120.0,185,99.82027027
15698,Port Phillip,ST KILDA,-37.86140334,144.9849112,Apartment,Entire home/apt,1,1,100,6,0,0,3,40,93,flexible,1,0.93,100.0,185,99.82027027
15699,Port Phillip,ST KILDA,-37.86017942,144.9753503,Apartment,Entire home/apt,1,2,129,1,6,11,11,104,96,moderate,1,2.49,129.0,185,99.82027027
15700,Port Phillip,ST KILDA,-37.87076643,144.9760453,Apartment,Entire home/apt,1,1,120,10,7,20,50,89,90,strict_14_with_grace_period,1,2.16,120.0,185,99.82027027
15701,Port Phillip,ST KILDA,-37.87198513,144.9813587,Apartment,Entire home/apt,1,1,105,2,4,4,4,3,93,flexible,1,0.09,105.0,185,99.82027027
15702,Port Phillip,ST KILDA,-37.85955187,144.9800449,Apartment,Entire home/apt,1,1,140,6,0,0,0,11,100,strict_14_with_grace_period,1,0.28,140.0,185,99.82027027
15703,Port Phillip,ST KILDA,-37.85965735,144.9766174,Apartment,Entire home/apt,1,1,120,4,0,0,0,14,100,strict_14_with_grace_period,1,0.38,120.0,185,99.82027027
15704,Port Phillip,ST KILDA,-37.87164098,144.9836434,Apartment,Entire home/apt,2,2,230,2,7,25,55,17,100,strict_14_with_grace_period,1,0.44,115.0,185,99.82027027
15705,Port Phillip,ST KILDA,-37.86591488,144.9886088,House,Entire home/apt,1,1,100,2,0,0,0,14,93,strict_14_with_grace_period,2,0.35,100.0,185,99.82027027
15706,Port Phillip,ST KILDA,-37.87194025,144.9812897,Apartment,Entire home/apt,2,2,180,2,2,15,42,99,98,moderate,1,2.77,90.0,185,99.82027027
15707,Port Phillip,ST KILDA,-37.86262969,144.9784544,House,Entire home/apt,2,2,230,3,4,11,34,129,98,strict_14_with_grace_period,1,3.34,115.0,185,99.82027027
15708,Port Phillip,ST KILDA,-37.86372015,144.975285,Apartment,Entire home/apt,1,1,155,2,21,51,81,17,94,strict_14_with_grace_period,27,0.46,155.0,185,99.82027027
15709,Port Phillip,ST KILDA,-37.86611858,144.9845994,Apartment,Entire home/apt,2,2,186,2,10,25,55,72,91,moderate,55,2.02,93.0,185,99.82027027
15710,Port Phillip,ST KILDA,-37.86691163,144.9813031,Apartment,Entire home/apt,2,3,172,3,6,15,45,75,98,strict_14_with_grace_period,1,2.49,86.0,185,99.82027027
15711,Port Phillip,ST KILDA,-37.86274332,144.9798315,Apartment,Entire home/apt,2,2,136,2,1,4,16,70,99,strict_14_with_grace_period,1,2.12,68.0,185,99.82027027
15712,Port Phillip,ST KILDA,-37.858131799999995,144.9885555,Apartment,Entire home/apt,3,3,325,2,23,41,68,58,100,strict_14_with_grace_period,2,1.88,108.33333329999999,185,99.82027027
15713,Port Phillip,ST KILDA,-37.86253091,144.98019250000002,Apartment,Entire home/apt,1,1,65,1,0,0,0,1,80,flexible,1,0.03,65.0,185,99.82027027
15714,Port Phillip,ST KILDA,-37.8632436,144.9740128,Apartment,Private room,1,1,50,2,3,4,11,159,97,strict_14_with_grace_period,1,4.68,50.0,185,99.82027027
15715,Port Phillip,ST KILDA,-37.87312557,144.98194130000002,Apartment,Entire home/apt,1,1,120,2,0,0,0,12,96,flexible,1,0.39,120.0,185,99.82027027
15716,Port Phillip,ST KILDA,-37.85877846,144.9782439,Apartment,Entire home/apt,1,1,125,2,8,16,35,32,97,flexible,1,1.13,125.0,185,99.82027027
15717,Port Phillip,ST KILDA,-37.8659624,144.9842439,Apartment,Entire home/apt,2,2,130,2,3,5,7,71,93,moderate,1,2.35,65.0,185,99.82027027
15718,Port Phillip,ST KILDA,-37.85908779,144.9801423,Apartment,Entire home/apt,2,2,100,2,13,41,63,78,96,strict_14_with_grace_period,67,2.59,50.0,185,99.82027027
15719,Port Phillip,ST KILDA,-37.86740147,144.9790856,Apartment,Entire home/apt,2,2,172,2,8,21,25,28,98,strict_14_with_grace_period,1,1.97,86.0,185,99.82027027
15720,Port Phillip,ST KILDA,-37.86543932,144.9829025,Apartment,Entire home/apt,1,2,118,2,0,5,18,148,98,strict_14_with_grace_period,1,5.21,118.0,185,99.82027027
15721,Port Phillip,ST KILDA,-37.86578511,144.97872560000002,House,Entire home/apt,2,2,127,1,4,9,9,90,99,strict_14_with_grace_period,1,3.44,63.5,185,99.82027027
15722,Port Phillip,ST KILDA,-37.85895374,144.989465,Apartment,Entire home/apt,2,2,90,2,0,0,0,1,100,moderate,1,0.04,45.0,185,99.82027027
15723,Port Phillip,ST KILDA,-37.86343671,144.98268480000002,Apartment,Entire home/apt,1,2,118,2,0,4,31,31,96,moderate,1,1.32,118.0,185,99.82027027
15724,Port Phillip,ST KILDA,-37.86020027,144.9714937,Serviced apartment,Entire home/apt,2,2,150,2,0,0,0,29,90,strict_14_with_grace_period,2,1.5,75.0,185,99.82027027
15725,Port Phillip,ST KILDA,-37.85600932,144.9816879,Apartment,Entire home/apt,2,2,150,2,0,0,0,4,100,strict_14_with_grace_period,2,0.19,75.0,185,99.82027027
15726,Port Phillip,ST KILDA,-37.8586964,144.9815811,Apartment,Entire home/apt,1,2,118,1,1,9,20,133,99,strict_14_with_grace_period,1,6.77,118.0,185,99.82027027
15727,Port Phillip,ST KILDA,-37.87091288,144.9784581,Apartment,Entire home/apt,2,2,251,2,1,7,31,45,99,moderate,1,2.42,125.5,185,99.82027027
15728,Port Phillip,ST KILDA,-37.86086472,144.97915869999997,Apartment,Entire home/apt,1,2,150,2,0,10,10,53,99,moderate,1,2.91,150.0,185,99.82027027
15729,Port Phillip,ST KILDA,-37.86510135,144.9743938,Apartment,Entire home/apt,1,1,109,1,17,45,68,6,93,strict_14_with_grace_period,90,0.42,109.0,185,99.82027027
15730,Port Phillip,ST KILDA,-37.85968028,144.98230130000002,Apartment,Entire home/apt,1,1,100,2,0,0,0,4,100,strict_14_with_grace_period,1,0.38,100.0,185,99.82027027
15731,Port Phillip,ST KILDA,-37.86432479,144.9738494,Apartment,Entire home/apt,2,2,220,1,15,37,55,4,100,strict_14_with_grace_period,90,0.75,110.0,185,99.82027027
15732,Glen Eira,ST KILDA,-37.86632688,145.0247731,Apartment,Entire home/apt,2,2,170,3,8,32,62,3,100,strict_14_with_grace_period,66,0.69,85.0,185,99.82027027
15733,Port Phillip,ST KILDA,-37.85954809,144.9807888,Apartment,Entire home/apt,2,2,130,3,17,47,77,4,93,strict_14_with_grace_period,66,2.55,65.0,185,99.82027027
15734,Port Phillip,ST KILDA,-37.86171278,144.97484599999999,Serviced apartment,Entire home/apt,1,2,199,1,1,1,1,2,100,moderate,1,0.58,199.0,185,99.82027027
15735,Port Phillip,ST KILDA,-37.8583079,144.9834909,Serviced apartment,Entire home/apt,2,3,190,1,17,31,48,2,90,moderate,5,0.66,95.0,185,99.82027027
15736,Port Phillip,ST KILDA,-37.85820251,144.98340530000002,Serviced apartment,Entire home/apt,3,4,195,1,12,29,56,4,90,moderate,5,1.24,65.0,185,99.82027027
15737,Port Phillip,ST KILDA,-37.86346658,144.97777030000003,Apartment,Entire home/apt,2,2,136,3,0,0,0,2,100,moderate,1,0.79,68.0,185,99.82027027
15738,Port Phillip,ST KILDA,-37.86701682,144.9901946,Apartment,Entire home/apt,2,2,100,1,9,9,9,1,100,strict_14_with_grace_period,90,0.77,50.0,185,99.82027027
15739,Port Phillip,ST KILDA,-37.86484314,144.9816004,Apartment,Entire home/apt,1,1,100,3,4,20,50,2,100,strict_14_with_grace_period,66,2.0,100.0,185,99.82027027
15740,Port Phillip,ST KILDA,-37.86621456,144.9801784,Apartment,Entire home/apt,1,1,100,3,0,13,43,2,100,strict_14_with_grace_period,66,1.5,100.0,185,99.82027027
15741,Port Phillip,ST KILDA,-37.86608866,144.98113569999998,Apartment,Entire home/apt,2,2,130,3,17,29,55,1,100,strict_14_with_grace_period,66,1.0,65.0,185,99.82027027
15742,Glen Eira,ST KILDA,-37.87083870000001,145.0195346,House,Entire home/apt,4,6,195,3,17,43,69,98,93,strict_14_with_grace_period,2,1.49,48.75,185,99.82027027
15743,Port Phillip,ST KILDA,-37.86529948,144.9757439,Apartment,Entire home/apt,1,2,150,2,10,21,44,150,98,strict_14_with_grace_period,1,4.08,150.0,185,99.82027027
15744,Port Phillip,ST KILDA,-37.85872706,144.9797405,Apartment,Entire home/apt,2,3,180,2,5,7,20,60,97,strict_14_with_grace_period,1,3.16,90.0,185,99.82027027
15745,Port Phillip,ST KILDA,-37.86617867,144.9823354,Apartment,Entire home/apt,2,2,161,2,5,14,44,5,96,strict_14_with_grace_period,66,0.99,80.5,185,99.82027027
15746,Port Phillip,ST KILDA EAST,-37.8645303,144.9922379,House,Private room,1,2,69,1,2,30,60,63,90,moderate,1,0.74,69.0,30,104.98333329999998
15747,Port Phillip,ST KILDA EAST,-37.86559028,145.00471399999998,Apartment,Entire home/apt,2,3,125,7,14,44,74,44,89,moderate,2,0.57,62.5,30,104.98333329999998
15748,Port Phillip,ST KILDA EAST,-37.86393062,144.9982395,Apartment,Entire home/apt,2,2,114,1,0,11,11,28,90,flexible,1,0.38,57.0,30,104.98333329999998
15749,Port Phillip,ST KILDA EAST,-37.8640949,145.0023522,Apartment,Private room,1,1,54,4,28,58,88,17,94,moderate,2,0.25,54.0,30,104.98333329999998
15750,Port Phillip,ST KILDA EAST,-37.86094212,144.9929855,Apartment,Entire home/apt,1,1,93,3,2,19,19,73,92,moderate,2,1.01,93.0,30,104.98333329999998
15751,Port Phillip,ST KILDA EAST,-37.86454709,144.9955985,Townhouse,Entire home/apt,2,5,109,3,1,21,21,72,92,strict_14_with_grace_period,1,1.1,54.5,30,104.98333329999998
15752,Port Phillip,ST KILDA EAST,-37.8655511,144.99622130000003,Apartment,Entire home/apt,2,2,230,4,2,6,36,29,96,strict_14_with_grace_period,1,0.47,115.0,30,104.98333329999998
15753,Port Phillip,ST KILDA EAST,-37.86639444,145.0004512,Bungalow,Private room,1,1,84,2,15,30,53,71,98,moderate,1,1.51,84.0,30,104.98333329999998
15754,Port Phillip,ST KILDA EAST,-37.86584334,144.9908356,House,Entire home/apt,2,2,226,30,1,12,34,50,97,strict_14_with_grace_period,1,0.96,113.0,30,104.98333329999998
15755,Port Phillip,ST KILDA EAST,-37.86133734,144.99802519999997,House,Entire home/apt,2,2,179,4,5,35,43,35,94,strict_14_with_grace_period,1,0.61,89.5,30,104.98333329999998
15756,Port Phillip,ST KILDA EAST,-37.86311609,144.9976835,Apartment,Entire home/apt,2,3,145,2,5,5,5,1,89,strict_14_with_grace_period,1,0.02,72.5,30,104.98333329999998
15757,Port Phillip,ST KILDA EAST,-37.8609903,144.9986446,Apartment,Entire home/apt,1,1,75,2,0,0,0,1,100,moderate,1,0.04,75.0,30,104.98333329999998
15758,Port Phillip,ST KILDA EAST,-37.87151482,144.99665980000003,Townhouse,Entire home/apt,3,3,349,3,11,41,64,31,98,strict_14_with_grace_period,1,0.62,116.33333329999999,30,104.98333329999998
15759,Port Phillip,ST KILDA EAST,-37.8629888,145.007345,Apartment,Entire home/apt,2,2,199,2,0,0,0,1,100,moderate,1,0.02,99.5,30,104.98333329999998
15760,Port Phillip,ST KILDA EAST,-37.86576357,144.994578,Apartment,Private room,1,1,860,1,30,60,90,3,100,flexible,2,0.07,860.0,30,104.98333329999998
15761,Port Phillip,ST KILDA EAST,-37.86620912,145.0048849,Apartment,Entire home/apt,2,4,94,3,16,31,49,75,96,strict_14_with_grace_period,1,1.63,47.0,30,104.98333329999998
15762,Port Phillip,ST KILDA EAST,-37.86448366,144.99542150000002,Apartment,Private room,1,1,50,1,0,0,0,7,93,moderate,1,0.16,50.0,30,104.98333329999998
15763,Port Phillip,ST KILDA EAST,-37.8636624,144.9993664,Apartment,Entire home/apt,2,2,100,7,0,0,0,2,100,moderate,2,0.05,50.0,30,104.98333329999998
15764,Port Phillip,ST KILDA EAST,-37.86437124,144.99405890000003,House,Private room,1,1,60,1,0,0,0,2,100,flexible,1,0.05,60.0,30,104.98333329999998
15765,Port Phillip,ST KILDA EAST,-37.85882599,144.99745359999997,Condominium,Entire home/apt,1,1,199,7,13,13,13,5,92,strict_14_with_grace_period,1,0.12,199.0,30,104.98333329999998
15766,Glen Eira,ST KILDA EAST,-37.87468753,144.9996775,House,Entire home/apt,3,3,199,3,0,0,0,7,97,strict_14_with_grace_period,1,0.17,66.33333333,30,104.98333329999998
15767,Glen Eira,ST KILDA EAST,-37.87004854,145.0079072,Apartment,Entire home/apt,1,1,90,14,16,25,55,21,91,strict_14_with_grace_period,1,0.57,90.0,30,104.98333329999998
15768,Glen Eira,ST KILDA EAST,-37.87001982,145.00681609999998,Apartment,Entire home/apt,1,1,87,1,0,0,0,1,100,flexible,1,0.03,87.0,30,104.98333329999998
15769,Stonnington,ST KILDA EAST,-37.8586096,145.0068646,Apartment,Private room,1,1,51,1,19,33,34,152,92,moderate,3,4.08,51.0,30,104.98333329999998
15770,Port Phillip,ST KILDA EAST,-37.8653901,144.9969131,Apartment,Entire home/apt,1,1,109,2,0,0,0,3,100,flexible,1,0.13,109.0,30,104.98333329999998
15771,Port Phillip,ST KILDA EAST,-37.86106165,144.9920658,Condominium,Private room,1,1,46,2,7,26,50,90,99,flexible,1,2.41,46.0,30,104.98333329999998
15772,Port Phillip,ST KILDA EAST,-37.86630265,144.99204530000003,House,Private room,1,3,53,3,0,29,59,30,98,moderate,4,0.9,53.0,30,104.98333329999998
15773,Port Phillip,ST KILDA EAST,-37.86652767,144.99710869999998,Loft,Entire home/apt,3,3,400,3,27,57,87,9,100,strict_14_with_grace_period,1,0.3,133.3333333,30,104.98333329999998
15774,Port Phillip,ST KILDA EAST,-37.8646468,145.00056980000002,Apartment,Private room,1,1,43,1,4,24,24,33,95,moderate,1,3.12,43.0,30,104.98333329999998
15775,Glen Eira,ST KILDA EAST,-37.87020595,145.00317130000002,Apartment,Private room,1,1,50,2,29,59,89,1,100,moderate,1,1.0,50.0,30,104.98333329999998
15776,Port Phillip,ST KILDA WEST,-37.85742092,144.9747802,House,Private room,1,1,125,2,29,59,89,24,99,strict_14_with_grace_period,1,0.31,125.0,17,111.2254902
15777,Port Phillip,ST KILDA WEST,-37.86025479,144.97122209999998,Apartment,Entire home/apt,1,1,119,2,6,18,48,180,92,strict_14_with_grace_period,14,2.88,119.0,17,111.2254902
15778,Port Phillip,ST KILDA WEST,-37.8578359,144.9682409,Apartment,Private room,1,1,109,2,11,29,51,102,98,moderate,1,1.49,109.0,17,111.2254902
15779,Port Phillip,ST KILDA WEST,-37.8584856,144.97114419999997,Apartment,Entire home/apt,1,2,156,3,11,22,38,26,99,moderate,2,0.44,156.0,17,111.2254902
15780,Port Phillip,ST KILDA WEST,-37.85772481,144.96864209999998,Apartment,Entire home/apt,1,2,120,1,21,41,71,186,97,strict_14_with_grace_period,11,3.82,120.0,17,111.2254902
15781,Port Phillip,ST KILDA WEST,-37.86033116,144.97625060000001,Condominium,Entire home/apt,1,1,100,28,0,0,0,4,100,strict_14_with_grace_period,2,0.08,100.0,17,111.2254902
15782,Port Phillip,ST KILDA WEST,-37.86032578,144.97258200000002,Apartment,Entire home/apt,1,2,127,2,1,7,17,76,94,moderate,2,1.58,127.0,17,111.2254902
15783,Port Phillip,ST KILDA WEST,-37.85642752,144.9710434,Apartment,Entire home/apt,2,3,161,1,0,0,0,92,96,moderate,4,1.92,80.5,17,111.2254902
15784,Port Phillip,ST KILDA WEST,-37.86031312,144.97286090000003,Apartment,Entire home/apt,1,1,100,2,0,0,0,15,85,strict_14_with_grace_period,1,0.32,100.0,17,111.2254902
15785,Port Phillip,ST KILDA WEST,-37.86019499,144.9734259,Apartment,Entire home/apt,1,1,119,7,15,45,75,87,95,strict_14_with_grace_period,1,2.1,119.0,17,111.2254902
15786,Port Phillip,ST KILDA WEST,-37.85720809,144.96925009999998,Condominium,Entire home/apt,1,1,130,5,29,59,89,32,94,strict_14_with_grace_period,1,0.68,130.0,17,111.2254902
15787,Port Phillip,ST KILDA WEST,-37.85922429,144.97067909999998,Apartment,Entire home/apt,1,1,102,5,0,0,0,5,96,strict_14_with_grace_period,21,0.13,102.0,17,111.2254902
15788,Port Phillip,ST KILDA WEST,-37.85770371,144.9691319,Apartment,Entire home/apt,2,2,300,3,0,0,25,30,98,moderate,1,0.85,150.0,17,111.2254902
15789,Port Phillip,ST KILDA WEST,-37.85708881,144.9751765,Townhouse,Entire home/apt,3,4,325,2,5,12,31,69,99,moderate,2,2.23,108.33333329999999,17,111.2254902
15790,Port Phillip,ST KILDA WEST,-37.86009362,144.9738623,Loft,Entire home/apt,2,2,180,2,8,23,53,126,96,moderate,1,3.74,90.0,17,111.2254902
15791,Port Phillip,ST KILDA WEST,-37.85780974,144.97227180000002,Apartment,Entire home/apt,2,2,100,3,9,27,57,1,100,strict_14_with_grace_period,66,1.0,50.0,17,111.2254902
15792,Port Phillip,ST KILDA WEST,-37.86069229,144.97326189999998,Apartment,Entire home/apt,1,2,105,1,20,44,74,150,96,strict_14_with_grace_period,1,3.97,105.0,17,111.2254902
15793,Port Phillip,ST KILDAEAST,-37.86812062,144.9956079,House,Private room,1,2,71,2,0,4,34,3,100,flexible,1,0.09,71.0,1,71.0
15794,Yarra Ranges,STEELS CREEK,-37.57299681,145.3787251,Villa,Entire home/apt,3,3,651,2,7,21,37,3,100,strict_14_with_grace_period,1,0.12,217.0,4,163.0
15795,Yarra Ranges,STEELS CREEK,-37.60818731,145.3753509,Apartment,Entire home/apt,1,1,155,2,6,30,52,5,84,strict_14_with_grace_period,1,0.26,155.0,4,163.0
15796,Yarra Ranges,STEELS CREEK,-37.5999501,145.37134809999998,House,Entire home/apt,5,5,900,2,10,40,64,8,100,strict_14_with_grace_period,4,0.59,180.0,4,163.0
15797,Yarra Ranges,STEELS CREEK,-37.60013998,145.37122130000003,Guest suite,Entire home/apt,1,1,100,1,9,39,64,2,100,strict_14_with_grace_period,4,0.48,100.0,4,163.0
15798,Glen Eira,STKILDA EAST,-37.87623915,145.002015,House,Entire home/apt,3,5,199,2,0,0,0,8,100,moderate,1,0.21,66.33333333,1,66.33333333
15799,Nillumbik,STRATHEWEN,-37.547787400000004,145.2759589,House,Private room,2,2,65,1,12,33,39,13,100,flexible,1,3.75,32.5,1,32.5
15800,Moonee Valley,STRATHMORE,-37.73272927,144.9187905,Guest suite,Entire home/apt,1,1,60,1,0,3,12,124,99,moderate,1,3.63,60.0,4,74.875
15801,Moonee Valley,STRATHMORE,-37.7416161,144.92773459999998,House,Private room,1,1,40,1,0,0,0,88,97,flexible,1,4.41,40.0,4,74.875
15802,Moonee Valley,STRATHMORE,-37.72656476,144.9176381,House,Entire home/apt,2,2,249,1,14,44,74,6,100,flexible,1,0.44,124.5,4,74.875
15803,Moonee Valley,STRATHMORE,-37.73428108,144.9175976,Guest suite,Entire home/apt,1,1,75,2,26,52,63,50,99,moderate,1,4.73,75.0,4,74.875
